2008-05-26	Romeo	Gareth Potter	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
2008-05-26	Juliet	Nikki M. James	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
2002-08-24	King Lear	CHRISTOPHER PLUMMER	JONATHAN MILLER	Stratford Festival	Festival Theatre (Canada)
2002-08-24	Fool	BARRY MacGREGOR	JONATHAN MILLER	Stratford Festival	Festival Theatre (Canada)
1998-06-01	Julius Caesar	Stephen Russell	Douglas Campbell	Stratford Festival	Festival Theatre (Canada)
1998-06-01	Octavius Caesar	Bradford Farwell	Douglas Campbell	Stratford Festival	Festival Theatre (Canada)
2011-06-02	King Richard III	Seana McKenna	Miles Potter	Stratford Festival	Tom Patterson Theatre (Canada)
2014-05-27	King Lear	Colm Feore	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)
2014-05-27	Fool	Stephen Ouimette	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)
2000-05-20	Ophelia	Marion Day	Joseph Ziegler	Stratford Festival	Festival Theatre (Canada)
2000-05-20	Hamlet	Paul Gross	Joseph Ziegler	Stratford Festival	Festival Theatre (Canada)
2005-05-30	Miranda	Adrienne Gould	RICHARD MONETTE	Stratford Festival	Festival Theatre (Canada)
2005-05-30	Prospero	William Hutt	RICHARD MONETTE	Stratford Festival	Festival Theatre (Canada)
2005-05-30	Ariel	JACOB JAMES BCC	RICHARD MONETTE	Stratford Festival	Festival Theatre (Canada)
2005-05-30	Prospero (Alternate)	STEPHEN RUSSELL	RICHARD MONETTE	Stratford Festival	Festival Theatre (Canada)
1996-05-27	King Lear (b)	Lewis Gordon 	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1996-05-27	King Lear (a)	William Hutt	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1996-05-27	Fool	Jordan Pettle	Richard Monette	Stratford Festival	Festival Theatre (Canada)
2007-05-28	King Lear	BRIAN BEDFORD	BRIAN BEDFORD	Stratford Festival	Festival Theatre (Canada)
2007-05-28	Fool	Bernard Hopkins	BRIAN BEDFORD	Stratford Festival	Festival Theatre (Canada)
2007-05-28	Standby Fool	KEITH DINICOL	BRIAN BEDFORD	Stratford Festival	Festival Theatre (Canada)
2009-06-06	Julius Caesar	Geraint Wyn Davies	James MacDonald	Stratford Festival	Avon Theatre (Canada)
2009-06-06	Mark Antony	Jonathan Goad	James MacDonald	Stratford Festival	Avon Theatre (Canada)
2009-06-06	Octavius Caesar	Dion Johnstone	James MacDonald	Stratford Festival	Avon Theatre (Canada)
2009-06-06	Soldier serving Antony	Jennifer Paterson	James MacDonald	Stratford Festival	Avon Theatre (Canada)
2016-05-30	Macbeth	Ian Lake	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)
2016-05-30	Lady Macbeth	Krystin Pellerin	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)
2016-05-30	Lady Macbeth's Attendant	Jessica B. Hill	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)
2002-07-13	Richard III	Tom McCamus	MARTHA HENRY	Stratford Festival	Avon Theatre (Canada)
1997-06-25	Richard, Duke of York	Joe Dinicol	John Wood	Stratford Festival	Tom Patterson Theatre (Canada)
1997-06-25	Page to Richard	Patrick Garrow	John Wood	Stratford Festival	Tom Patterson Theatre (Canada)
1997-06-25	Richard III	Stephen Ouimette	John Wood	Stratford Festival	Tom Patterson Theatre (Canada)
2011-06-02	Richard III	Seana McKenna	Miles Potter	Stratford Festival	Tom Patterson Theatre (Canada)
2011-06-02	Sir Richard Ratcliffe	Oliver Becker	Miles Potter	Stratford Festival	Tom Patterson Theatre (Canada)
2013-08-14	Othello	Dion Johnstone	Christopher Abraham	Stratford Festival	Avon Theatre (Canada)
2013-08-14	Iago	Graham Abbey	Christopher Abraham	Stratford Festival	Avon Theatre (Canada)
2013-08-14	Desdemona	Bethany Jillard	Christopher Abraham	Stratford Festival	Avon Theatre (Canada)
2013-08-14	Emilia	Deborah Hay	Christopher Abraham	Stratford Festival	Avon Theatre (Canada)
1999-06-03	Macbeth	Rod Beattie	Diana Leblanc	Stratford Festival	Tom Patterson Theatre (Canada)
1999-06-03	Lady Macbeth	Martha Henry	Diana Leblanc	Stratford Festival	Tom Patterson Theatre (Canada)
2004-06-04	Macbeth	Graham Abbey	JOHN WOOD	Stratford Festival	Festival Theatre (Canada)
2004-06-04	Lady Macbeth	Lucy Peacock	JOHN WOOD	Stratford Festival	Festival Theatre (Canada)
2007-06-02	Othello	PHILIP AKIN	DAVID LATHAM	Stratford Festival	Tom Patterson Theatre (Canada)
2007-06-02	Iago	JONATHAN GOAD BCC	DAVID LATHAM	Stratford Festival	Tom Patterson Theatre (Canada)
2007-06-02	Desdemona	CLAIRE JULLIEN	DAVID LATHAM	Stratford Festival	Tom Patterson Theatre (Canada)
2007-06-02	Emilia	Lucy Peacock	DAVID LATHAM	Stratford Festival	Tom Patterson Theatre (Canada)
1995-05-31	Macbeth	Scott Wentworth	Marti Maraden	Stratford Festival	Festival Theatre (Canada)
1995-05-31	Lady Macbeth	Seana McKenna	Marti Maraden	Stratford Festival	Festival Theatre (Canada)
1995-05-31	Messenger to Macbeth	Jordan Pettle	Marti Maraden	Stratford Festival	Festival Theatre (Canada)
2002-05-31	Romeo	Graham Abbey	MILES POTTER	Stratford Festival	Festival Theatre (Canada)
2002-05-31	Juliet	CLAIRE JULLIEN	MILES POTTER	Stratford Festival	Festival Theatre (Canada)
2009-06-01	Macbeth	Colm Feore	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
2009-06-01	Lady Macbeth	Yanna McIntosh	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
2014-08-14	Octavius Caesar	Ben Carlson	Gary Griffin	Stratford Festival	Tom Patterson Theatre (Canada)
2014-08-14	Cleopatra	Yanna McIntosh	Gary Griffin	Stratford Festival	Tom Patterson Theatre (Canada)
2014-08-14	Mark Antony	Geraint Wyn Davies	Gary Griffin	Stratford Festival	Tom Patterson Theatre (Canada)
2010-06-25	Miranda	Trish Lindstrom 	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
2010-06-25	Prospero	Christopher Plummer	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
2010-06-25	Ariel	Julyana Soelistyo	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
1997-06-06	Romeo	Jonathan Crombie	Diana Leblanc	Stratford Festival	Festival Theatre (Canada)
1997-06-06	Juliet	Marion Day	Diana Leblanc	Stratford Festival	Festival Theatre (Canada)
1999-05-31	Prospero	William Hutt	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1999-05-31	Miranda	Claire Jullien	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1999-05-31	Ariel	Michael Therriault	Richard Monette	Stratford Festival	Festival Theatre (Canada)
2013-05-27	Romeo	Daniel Briere	Tim Carroll	Stratford Festival	Festival Theatre (Canada)
2013-05-27	Juliet	Sara Topham	Tim Carroll	Stratford Festival	Festival Theatre (Canada)
1992-06-01	Ariel	Ted Dykstra	David William	Stratford Festival	Festival Theatre (Canada)
1992-06-01	Miranda	Claire Rankin	David William	Stratford Festival	Festival Theatre (Canada)
1992-06-01	Prospero	Alan Scarfe	David William	Stratford Festival	Festival Theatre (Canada)
1994-06-25	Othello	Ron O'Neal	Brian Bedford	Stratford Festival	Avon Theatre (Canada)
1994-06-25	Iago	Scott Wentworth	Brian Bedford	Stratford Festival	Avon Theatre (Canada)
1994-06-25	Desdemona	Lucy Peacock	Brian Bedford	Stratford Festival	Avon Theatre (Canada)
1994-06-25	Emilia	Dixie Seatle	Brian Bedford	Stratford Festival	Avon Theatre (Canada)
1994-06-02	Ophelia	Sabrina Grdevich	Richard Monette	Stratford Festival	Tom Patterson Theatre (Canada)
1994-06-02	Hamlet	Stephen Ouimette	Richard Monette	Stratford Festival	Tom Patterson Theatre (Canada)
2003-05-28	Cleopatra	DIANE D’AQUILA	MARTHA HENRY	Stratford Festival	Tom Patterson Theatre (Canada)
2003-05-28	Mark Antony	PETER DONALDSON	MARTHA HENRY	Stratford Festival	Tom Patterson Theatre (Canada)
2003-05-28	Octavius Caesar	PAUL DUNN	MARTHA HENRY	Stratford Festival	Tom Patterson Theatre (Canada)
2003-05-28	A Schoolmaster, Antony's Ambassador	AARON FRANKS	MARTHA HENRY	Stratford Festival	Tom Patterson Theatre (Canada)
2003-05-28	Octavia, sister of Octavius Caesar	LINDA PRYSTAWSKA	MARTHA HENRY	Stratford Festival	Tom Patterson Theatre (Canada)
2014-05-26	King Lear	Colm Feore	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)
2008-05-27	Hamlet	Ben Carlson	Adrian Noble	Stratford Festival	Festival Theatre (Canada)
2014-05-26	Fool	Stephen Ouimette	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)
2008-05-27	Ophelia	Adrienne Gould	Adrian Noble	Stratford Festival	Festival Theatre (Canada)
1990-05-28	Macbeth	Brian Bedford	Robert Beard	Stratford Festival	Festival Theatre (Canada)
1990-05-28	Lady Macbeth	Goldie Semple	Robert Beard	Stratford Festival	Festival Theatre (Canada)
1986-05-20	Hamlet	Brent Carver	John Neville	Stratford Festival	Avon Theatre (Canada)
1986-05-20	Lady to Ophelia	Hazel Desbarats	John Neville	Stratford Festival	Avon Theatre (Canada)
1986-05-20	Ophelia	Lucy Peacock	John Neville	Stratford Festival	Avon Theatre (Canada)
1988-05-30	King Richard III	Colm Feore	Brian Rintoul	Stratford Festival	Festival Theatre (Canada)
1985-11-09	King Lear	Douglas Campbell	John Hirsch	Stratford Festival	Touring
1985-11-09	Fool	Nicholas Pennell	John Hirsch	Stratford Festival	Touring
1985-11-09	2nd Knight to Lear	John Bourgeois	John Hirsch	Stratford Festival	Touring
1985-11-09	1st Knight to Lear	Michael Shepherd	John Hirsch	Stratford Festival	Touring
1991-05-27	Ophelia	Sidonie Boll	David William	Stratford Festival	Festival Theatre (Canada)
1991-05-27	Hamlet	Colm Feore	David William	Stratford Festival	Festival Theatre (Canada)
1993-05-31	Caesarion	Sam Dinicol	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1993-05-31	Octavius Caesar	Stephen Ouimette	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1993-05-31	Mark Antony	Leon Pownall	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1993-05-31	Cleopatra	Goldie Semple	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1980-09-14	King Lear	Peter Ustinov	Robin Phillips	Stratford Festival	Avon Theatre (Canada)
1980-09-14	Fool	William Hutt	Robin Phillips	Stratford Festival	Avon Theatre (Canada)
1980-09-14	Knight to Lear	Maurice E. Evans	Robin Phillips	Stratford Festival	Avon Theatre (Canada)
1983-06-05	Macbeth	Nicholas Pennell	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
1983-06-05	Lady Macbeth	Roberta Maxwell	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
1983-06-05	Servant to Macbeth	Holly Dennison	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
1983-06-05	Servant to Macbeth	Marie Stillin	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
1983-06-05	Servant to Macbeth	Steve Yorke	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
1983-06-05	Servant to Macbeth	Peter Zednik	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
1978-08-15	Julius Caesar	Eric Donkin	John Wood	Stratford Festival	Festival Theatre (Canada)
1978-08-15	Mark Antony	Stephen Russell	John Wood	Stratford Festival	Festival Theatre (Canada)
1978-08-15	Octavius Caesar	Jack Wetherall	John Wood	Stratford Festival	Festival Theatre (Canada)
1978-08-15	Servant to Antony	Paul Batten	John Wood	Stratford Festival	Festival Theatre (Canada)
1987-07-31	Othello	Howard Rollins	John Neville	Stratford Festival	Festival Theatre (Canada)
1987-07-31	Iago	Colm Feore	John Neville	Stratford Festival	Festival Theatre (Canada)
