2013-08-24T00:00:00	Prospero	Oran Marc de Baritault	Matthew Windham	Utah Children’s Theatre	Utah Children’s Theatre, South Salt Lake, UT, USA
1998-01-01T00:00:00	Prospero	David Bowen	director unknown	Compass Theatre Company	UK Tour
2012-01-01T00:00:00	Prospero	Matthew Walker	director unknown	Grassroots Shakespeare London	Lion & Unicorn, Kentish Town
2013-01-01T00:00:00	Prospero	Roger Allam	Jeremy Herrin	Shakespeare’s Globe	Shakespeare’s Globe
2003-01-01T00:00:00	Prospero	Derek Jacobi	Michael Grandage	Sheffield Crucible Theatre Company/Old Vic	The Old Vic
2010-05-15T00:00:00	Prospero	Gareth Fordred	Mark Leipacher	The Faction	Brockley Jack Theatre
1988-01-01T00:00:00	Prospero	Michael Bryant	Peter Hall	National Theatre	Cottesloe Theatre, National Theatre
1988-11-26T00:00:00	Prospero	Max Von Sydow	Jonathan Miller	unknown production company	Old Vic, London
1985-01-01T00:00:00	Prospero	Anthony Quayle	Nigel Jamieson	unknown production company	Theatre Royal, Bath
1940-01-01T00:00:00	Prospero	John Gielgud	George Devine	unknown production company	Old Vic, London
1919-08-08T00:00:00	Prospero	Charles Doran	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1978-05-02T00:00:00	Prospero	Michael Hordern	Clifford Williams	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1930-10-06T00:00:00	Prospero	John Gielgud	Harcourt Williams	unknown production company	Old Vic, London
1996-11-09T00:00:00	Prospero	Michael Cashman	Nancy Meckler	Shared Experience	Wolsey Theatre, Ipswich
1995-01-01T00:00:00	Prospero/Ariel Voice	Gerrard McArthur	Silviu Purcarete	Nottingham Playhouse and Theatr Clwyd	Clwyd Theatr Cymru, Mold
1996-01-01T00:00:00	Prospero	Denis Quilley	Patrick Garland	unknown production company	Open Air Theatre, Regent’s Park
1992-01-01T00:00:00	Prospero	Ewan Hooper	Andrew Hay	unknown production company	Bristol Old Vic
1995-05-30T00:00:00	Prospero	Barry Otto	Neil Armfield	Company B	Belvoir Street Theatre, Sydney, Australia
1992-08-07T00:00:00	Prospero	Richard Gofton	director unknown	Shakespeare Inc.	Conway Hall, Red Lion Square, London WC1
1974-01-01T00:00:00	Prospero	John Gielgud	Peter Hall	unknown production company	Old Vic, London
1951-06-26T00:00:00	Prospero	Michael Redgrave	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1959-01-01T00:00:00	Prospero	John Phillips	Douglas Seale	unknown production company	Old Vic, London
1948-10-26T00:00:00	Prospero	John Gielgud	Robert Atkins	unknown production company	Theatre Royal, Drury Lane, London
2005-05-30T00:00:00	Prospero	William Hutt	RICHARD MONETTE	Stratford Festival	Festival Theatre (Canada)
2005-05-30T00:00:00	Prospero (Alternate)	STEPHEN RUSSELL	RICHARD MONETTE	Stratford Festival	Festival Theatre (Canada)
1999-05-31T00:00:00	Prospero	William Hutt	Richard Monette	Stratford Festival	Festival Theatre (Canada)
1992-06-01T00:00:00	Prospero	Alan Scarfe	David William	Stratford Festival	Festival Theatre (Canada)
2010-06-25T00:00:00	Prospero	Christopher Plummer	Des McAnuff	Stratford Festival	Festival Theatre (Canada)
1982-06-09T00:00:00	Prospero	Len Cariou	John Hirsch	Stratford Festival	Festival Theatre (Canada)
1976-03-04T00:00:00	Prospero	William Hutt	William Hutt	Stratford Festival	Touring
1962-06-20T00:00:00	Prospero	William Hutt	George McCowan	Stratford Festival	Festival Theatre (Canada)
2005-03-22T00:00:00	Prospero	Philip Goodwin	Kate Whoriskey	Shakespeare Theatre Company	Lansburgh Theatre
1997-09-02T00:00:00	Prospero	Ted van Griethuysen	Garland Wright	Shakespeare Theatre Company	Lansburgh Theatre
1995-11-01T00:00:00	Prospero	Patrick Stewart	George C. Wolfe	The Joseph Papp Public Theater / New York Shakespeare Festival	Broadhurst Theatre
1945-11-12T00:00:00	Prospero	Arnold Moss	director unknown	Cheryl Crawford	City Center
1910-01-17T00:00:00	Prospero	Sayre Crawley	director unknown	Ben Greet Repertory	Garden Theatre
2008-09-18T00:00:00	Prospero	Mandy Patinkin	Brian Kulick	Classic Stage Company	East 13th Street/CSC Theatre
2015-06-16T00:00:00	Prospero	Sam Waterston	Michael Greif	The Public Theater	Delacorte Theater
1991-08-27T00:00:00	Prospero	Jose Tejera	Carlos Gimenez	The Public Theater	Delacorte Theater
1989-10-25T00:00:00	Prospero	Frank Langella	Jude Kelly	Roundabout Theatre Company	Union Square Theatre
1974-01-26T00:00:00	Prospero	Sam Waterston	Edward Berkeley	New York Shakespeare Festival Lincoln Center	Mitzi E. Newhouse Theater
