2012-01-01T00:00:00	Ophelia	Carlyss Peer	Dominic Dromgoole and Bill Buckhurst	Shakespeare's Globe	Shakespeare's Globe
2011-01-01T00:00:00	Ophelia	Jade Anouka	Dominic Dromgoole	Shakespeare's Globe	Shakespeare's Globe
2000-01-01T00:00:00	Ophelia	Penny Layden	Giles Block	Shakespeare's Globe	Shakespeare's Globe
2004-07-21T00:00:00	Ophelia	Meg Fraser	Michael Boyd	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon
2001-12-11T00:00:00	Ophelia	Kerry Condon	Steven Pimlott	Royal Shakespeare Company	Barbican Theatre, London
1920-07-21T00:00:00	Ophelia	Phyllis Relph	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1998-05-21T00:00:00	Ophelia	Derbhle Crotty	Matthew Warchus	Royal Shakespeare Company	Brooklyn Academy of Music Opera House, New York, USA
1965-08-19T00:00:00	Ophelia	Glenda Jackson	Peter Hall	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon
1958-12-12T00:00:00	Ophelia	Dorothy Tutin	Glen Byam Shaw	Royal Shakespeare Company	Tour
1940-04-30T00:00:00	Ophelia	Peggy Bryan	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1886-04-26T00:00:00	Ophelia	Ethel Johnson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1908-05-04T00:00:00	Ophelia	Gertrude Elliott	Johnston Forbes-Robertson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1916-08-11T00:00:00	Ophelia	Sybil Thorndike	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1888-04-24T00:00:00	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1913-05-05T00:00:00	Ophelia	Ethel McDowall	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1984-09-05T00:00:00	Ophelia	Frances Barber	Ron Daniels	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon
1888-04-24T00:00:00	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1914-08-04T00:00:00	Ophelia	Ethel McDowall	Francis Robert Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1981-09-17T00:00:00	Ophelia	Carol Royle	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
1937-04-08T00:00:00	Ophelia	Valerie Tudor	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1915-04-22T00:00:00	Ophelia	Molly Terraine	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1914-04-30T00:00:00	Ophelia	Madge Fabian	Patrick Kirwan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1910-04-22T00:00:00	Ophelia	Marie Lohr	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1961-04-11T00:00:00	Ophelia	Geraldine McEwan	Peter Wood	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon
1928-07-27T00:00:00	Ophelia	Mary Holder	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1927-07-19T00:00:00	Ophelia	Lydia Sherwood	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1922-07-24T00:00:00	Ophelia	Ethel Carrington	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1970-06-04T00:00:00	Ophelia	Helen Mirren	Trevor Nunn	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon
2010-05-01T00:00:00	Ophelia	Debbie Korley	Tarell Alvin McCraney	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
1989-11-23T00:00:00	Ophelia	Rebecca Saire	Ron Daniels	Royal Shakespeare Company	Barbican Theatre, London
1910-08-04T00:00:00	Ophelia	Ethel MacDowall	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1942-04-07T00:00:00	Ophelia	Sara Jackson	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1916-05-01T00:00:00	Ophelia	Florence Glossop-Harris	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1944-04-24T00:00:00	Ophelia	Anna Burden	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1965-12-22T00:00:00	Ophelia	Janet Suzman	Peter Hall	Royal Shakespeare Company	Aldwych Theatre, London
1992-12-18T00:00:00	Ophelia	Joanne Pearce	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
1909-04-22T00:00:00	Ophelia	Hutin Britton	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1929-04-20T00:00:00	Ophelia	Joyce Bland	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1880-04-26T00:00:00	Ophelia	Miss Masson	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
